Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,DL_B30,DL_B31,DL_B32,DL_B33,DL_B34,DL_B35,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29,UL_B30,UL_B31,UL_B32,UL_B33,UL_B34,UL_B35
Sun Jul 19 19:57:02 2026,57,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,228, 157, 232, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 13, 41, 13, 0, 1, 0, 20, 0, 146, 9, 86, 21, 44, 254, 161, 12, 164, 253, 53, 151, 179, 3, 7
Sun Jul 19 19:57:04 2026,58,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,234, 155, 238, 159, 0, 0, 0, 0, 0, 1, 0, 0, 41, 14, 41, 14, 0, 1, 0, 18, 0, 20, 9, 86, 21, 44, 254, 161, 12, 165, 253, 53, 151, 178, 3, 7
Sun Jul 19 19:57:05 2026,59,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 156, 234, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 15, 41, 15, 0, 1, 0, 19, 0, 36, 9, 86, 21, 44, 254, 161, 12, 165, 253, 53, 151, 178, 3, 7
Sun Jul 19 19:57:07 2026,60,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,234, 155, 236, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 16, 41, 16, 0, 1, 0, 20, 0, 0, 9, 86, 21, 44, 254, 161, 12, 166, 253, 53, 151, 175, 3, 7
Sun Jul 19 19:57:08 2026,61,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 155, 230, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 17, 41, 17, 0, 1, 0, 19, 0, 24, 9, 86, 21, 44, 254, 161, 12, 167, 253, 53, 151, 176, 3, 7
Sun Jul 19 19:57:09 2026,62,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,246, 157, 246, 159, 0, 0, 0, 0, 0, 1, 0, 0, 41, 18, 41, 18, 0, 1, 0, 21, 0, 90, 9, 86, 21, 34, 254, 161, 12, 170, 253, 53, 151, 179, 3, 7
Sun Jul 19 19:57:11 2026,63,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 158, 230, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 19, 41, 19, 0, 1, 0, 19, 0, 152, 9, 86, 21, 44, 254, 161, 12, 169, 253, 53, 151, 177, 3, 7
Sun Jul 19 19:57:12 2026,64,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,220, 155, 222, 155, 0, 0, 0, 0, 0, 1, 0, 0, 41, 20, 41, 20, 0, 1, 0, 19, 0, 85, 9, 86, 21, 44, 254, 161, 12, 169, 253, 53, 151, 177, 3, 7
Sun Jul 19 19:57:13 2026,65,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,234, 155, 234, 154, 0, 0, 0, 0, 0, 1, 0, 0, 41, 21, 41, 21, 0, 1, 0, 27, 0, 0, 9, 86, 21, 44, 254, 161, 12, 172, 253, 53, 151, 180, 3, 7
Sun Jul 19 19:57:15 2026,66,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,226, 153, 228, 155, 0, 0, 0, 0, 0, 1, 0, 0, 41, 22, 41, 22, 0, 1, 0, 18, 0, 0, 9, 86, 21, 44, 254, 161, 12, 169, 253, 53, 151, 175, 3, 8
Sun Jul 19 19:57:16 2026,67,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,230, 158, 234, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 23, 41, 23, 0, 1, 0, 19, 0, 0, 9, 86, 21, 44, 254, 161, 12, 167, 253, 53, 151, 173, 3, 8
Sun Jul 19 19:57:17 2026,68,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,226, 154, 228, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 24, 41, 24, 0, 1, 0, 20, 0, 0, 9, 86, 21, 44, 254, 161, 12, 168, 253, 53, 151, 174, 3, 8
Sun Jul 19 19:57:19 2026,69,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,226, 154, 230, 155, 0, 0, 0, 0, 0, 1, 0, 0, 41, 25, 41, 25, 0, 1, 0, 20, 0, 128, 9, 86, 21, 44, 254, 161, 12, 167, 253, 53, 151, 175, 3, 8
Sun Jul 19 19:57:20 2026,70,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,228, 157, 232, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 26, 41, 26, 0, 1, 0, 24, 0, 151, 9, 86, 21, 44, 254, 161, 12, 167, 253, 53, 151, 174, 3, 9
Sun Jul 19 19:57:22 2026,71,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,230, 155, 232, 155, 0, 0, 0, 0, 0, 1, 0, 0, 41, 27, 41, 27, 0, 1, 0, 22, 0, 8, 9, 86, 21, 34, 254, 161, 12, 167, 253, 53, 151, 174, 3, 9
Sun Jul 19 19:57:23 2026,72,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,240, 157, 242, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 28, 41, 28, 0, 1, 0, 20, 0, 144, 9, 86, 21, 34, 254, 161, 12, 167, 253, 53, 151, 174, 3, 9
Sun Jul 19 19:57:24 2026,73,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,246, 157, 248, 159, 0, 0, 0, 0, 0, 1, 0, 0, 41, 29, 41, 29, 0, 1, 0, 29, 0, 3, 9, 86, 21, 44, 254, 161, 12, 168, 253, 53, 151, 175, 3, 10
Sun Jul 19 19:57:26 2026,74,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 246, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 30, 41, 30, 0, 1, 0, 19, 0, 40, 9, 86, 21, 44, 254, 161, 12, 167, 253, 53, 151, 176, 3, 10
Sun Jul 19 19:57:27 2026,75,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 157, 248, 159, 0, 0, 0, 0, 0, 1, 0, 0, 41, 31, 41, 31, 0, 1, 0, 19, 0, 95, 9, 86, 21, 44, 254, 161, 12, 167, 253, 53, 151, 176, 3, 10
Sun Jul 19 19:57:28 2026,76,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 154, 248, 159, 0, 0, 0, 0, 0, 1, 0, 0, 41, 32, 41, 32, 0, 1, 0, 22, 0, 91, 9, 86, 21, 44, 254, 161, 12, 167, 253, 53, 151, 178, 3, 10
Sun Jul 19 19:57:30 2026,77,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 156, 248, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 33, 41, 33, 0, 1, 0, 20, 0, 144, 9, 86, 21, 44, 254, 161, 12, 166, 253, 53, 151, 178, 3, 10
Sun Jul 19 19:57:31 2026,78,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 157, 242, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 34, 41, 34, 0, 1, 0, 19, 0, 123, 9, 86, 21, 44, 254, 161, 12, 166, 253, 53, 151, 180, 3, 10
Sun Jul 19 19:57:32 2026,79,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 158, 240, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 35, 41, 35, 0, 1, 0, 20, 0, 39, 9, 86, 21, 44, 254, 161, 12, 164, 253, 53, 151, 179, 3, 10
Sun Jul 19 19:57:34 2026,80,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 158, 240, 158, 0, 0, 0, 0, 0, 1, 0, 0, 41, 36, 41, 36, 0, 1, 0, 19, 0, 31, 9, 86, 21, 44, 254, 161, 12, 164, 253, 53, 151, 179, 3, 10
Sun Jul 19 19:57:35 2026,81,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,234, 155, 238, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 37, 41, 37, 0, 1, 0, 19, 0, 0, 9, 86, 21, 44, 254, 161, 12, 163, 253, 53, 151, 178, 3, 10
Sun Jul 19 19:57:37 2026,82,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 160, 242, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 38, 41, 38, 0, 1, 0, 19, 0, 42, 9, 86, 21, 44, 254, 161, 12, 161, 253, 53, 151, 178, 3, 10
Sun Jul 19 19:57:38 2026,83,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 159, 246, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 39, 41, 39, 0, 1, 0, 19, 0, 29, 9, 86, 21, 44, 254, 161, 12, 161, 253, 53, 151, 177, 3, 11
Sun Jul 19 19:57:40 2026,84,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 244, 159, 0, 0, 0, 0, 0, 1, 0, 0, 41, 40, 41, 40, 0, 1, 0, 20, 0, 118, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 178, 3, 11
Sun Jul 19 19:57:41 2026,85,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 41, 41, 41, 0, 1, 0, 20, 0, 0, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 178, 3, 11
Sun Jul 19 19:57:42 2026,86,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 158, 244, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 42, 41, 42, 0, 1, 0, 24, 0, 91, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 180, 3, 11
Sun Jul 19 19:57:44 2026,87,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,240, 158, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 43, 41, 43, 0, 1, 0, 19, 0, 46, 9, 86, 21, 44, 254, 161, 12, 159, 253, 53, 151, 180, 3, 11
Sun Jul 19 19:57:45 2026,88,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 244, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 44, 41, 44, 0, 1, 0, 18, 0, 120, 9, 86, 21, 44, 254, 161, 12, 159, 253, 53, 151, 180, 3, 11
Sun Jul 19 19:57:46 2026,89,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 246, 158, 0, 0, 0, 0, 0, 1, 0, 0, 41, 45, 41, 45, 0, 1, 0, 21, 0, 148, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 179, 3, 11
Sun Jul 19 19:57:48 2026,90,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 46, 41, 46, 0, 1, 0, 20, 0, 7, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 179, 3, 11
Sun Jul 19 19:57:49 2026,91,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 246, 158, 0, 0, 0, 0, 0, 1, 0, 0, 41, 47, 41, 47, 0, 1, 0, 19, 0, 56, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 179, 3, 11
Sun Jul 19 19:57:50 2026,92,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 158, 246, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 48, 41, 48, 0, 1, 0, 27, 0, 84, 9, 86, 21, 44, 254, 161, 12, 159, 253, 53, 151, 180, 3, 11
Sun Jul 19 19:57:52 2026,93,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 246, 159, 0, 0, 0, 0, 0, 1, 0, 0, 41, 49, 41, 49, 0, 1, 0, 19, 0, 92, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 182, 3, 11
Sun Jul 19 19:57:53 2026,94,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 159, 238, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 50, 41, 50, 0, 1, 0, 20, 0, 113, 9, 86, 21, 44, 254, 161, 12, 161, 253, 53, 151, 182, 3, 11
Sun Jul 19 19:57:54 2026,95,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,240, 157, 242, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 51, 41, 51, 0, 1, 0, 22, 0, 92, 9, 86, 21, 44, 254, 161, 12, 160, 253, 53, 151, 183, 3, 11
Sun Jul 19 19:57:56 2026,96,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 158, 240, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 52, 41, 52, 0, 1, 0, 19, 0, 0, 9, 86, 21, 44, 254, 161, 12, 161, 253, 53, 151, 184, 3, 11
Sun Jul 19 19:57:57 2026,97,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 246, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 53, 41, 53, 0, 1, 0, 30, 0, 112, 9, 86, 21, 44, 254, 161, 12, 161, 253, 53, 151, 185, 3, 11
Sun Jul 19 19:57:58 2026,98,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 246, 158, 0, 0, 0, 0, 0, 1, 0, 0, 41, 54, 41, 54, 0, 1, 0, 21, 0, 4, 9, 86, 21, 44, 254, 161, 12, 162, 253, 53, 151, 185, 3, 11
Sun Jul 19 19:58:00 2026,99,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 156, 238, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 55, 41, 55, 0, 1, 0, 19, 0, 0, 9, 86, 21, 44, 254, 161, 12, 163, 253, 53, 151, 185, 3, 11
Sun Jul 19 19:58:01 2026,100,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 158, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 56, 41, 56, 0, 1, 0, 32, 0, 0, 9, 86, 21, 44, 254, 161, 12, 163, 253, 53, 151, 185, 3, 11
Sun Jul 19 19:58:03 2026,101,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 159, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 57, 41, 57, 0, 1, 0, 21, 0, 87, 9, 86, 21, 54, 254, 161, 12, 162, 253, 53, 151, 187, 3, 12
Sun Jul 19 19:58:04 2026,102,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 158, 238, 166, 0, 0, 0, 0, 0, 1, 0, 0, 41, 58, 41, 58, 0, 1, 0, 19, 0, 82, 9, 86, 21, 54, 254, 161, 12, 163, 253, 53, 151, 189, 3, 12
Sun Jul 19 19:58:05 2026,103,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,240, 158, 242, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 59, 41, 59, 0, 1, 0, 19, 0, 108, 9, 86, 21, 54, 254, 161, 12, 163, 253, 53, 151, 190, 3, 11
Sun Jul 19 19:58:06 2026,104,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 158, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 60, 41, 60, 0, 1, 0, 19, 0, 144, 9, 86, 21, 54, 254, 161, 12, 162, 253, 53, 151, 189, 3, 11
Sun Jul 19 19:58:08 2026,105,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 156, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 61, 41, 61, 0, 1, 0, 18, 0, 0, 9, 86, 21, 54, 254, 161, 12, 161, 253, 53, 151, 189, 3, 12
Sun Jul 19 19:58:09 2026,106,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 156, 240, 158, 0, 0, 0, 0, 0, 1, 0, 0, 41, 62, 41, 62, 0, 1, 0, 18, 0, 60, 9, 86, 21, 54, 254, 161, 12, 161, 253, 53, 151, 190, 3, 12
Sun Jul 19 19:58:10 2026,107,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,234, 157, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 63, 41, 63, 0, 1, 0, 20, 0, 48, 9, 86, 21, 54, 254, 161, 12, 162, 253, 53, 151, 190, 3, 12
Sun Jul 19 19:58:12 2026,108,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 157, 240, 158, 0, 0, 0, 0, 0, 1, 0, 0, 41, 64, 41, 64, 0, 1, 0, 20, 0, 153, 9, 86, 21, 54, 254, 161, 12, 163, 253, 53, 151, 191, 3, 12
Sun Jul 19 19:58:13 2026,109,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 158, 240, 156, 0, 0, 0, 0, 0, 1, 0, 0, 41, 65, 41, 65, 0, 1, 0, 19, 0, 0, 9, 86, 21, 54, 254, 161, 12, 162, 253, 53, 151, 192, 3, 12
Sun Jul 19 19:58:14 2026,110,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 159, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 66, 41, 66, 0, 1, 0, 22, 0, 25, 9, 86, 21, 54, 254, 161, 12, 162, 253, 53, 151, 192, 3, 12
Sun Jul 19 19:58:16 2026,111,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 157, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 67, 41, 67, 0, 1, 0, 19, 0, 86, 9, 86, 21, 44, 254, 161, 12, 163, 253, 53, 151, 193, 3, 12
Sun Jul 19 19:58:17 2026,112,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 158, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 68, 41, 68, 0, 1, 0, 19, 0, 134, 9, 86, 21, 54, 254, 161, 12, 163, 253, 53, 151, 194, 3, 12
Sun Jul 19 19:58:18 2026,113,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 159, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 41, 69, 41, 69, 0, 1, 0, 30, 0, 0, 9, 86, 21, 54, 254, 161, 12, 163, 253, 53, 151, 194, 3, 13
